#       60
   0.00000000       0.00000000       30.0000000    
  0.166666672      0.478586197       30.0000000    
  0.333333343      0.897011936       30.0000000    
  0.500000000       1.23354459       30.0000000    
  0.666666687       1.47286582       30.0000000    
  0.833333373       1.60659635       30.0000000    
   1.00000000       1.63335967       30.0000000    
   1.16666675       1.55841625       30.0000000    
   1.33333337       1.39291334       30.0000000    
   1.50000000       1.15282154       30.0000000    
   1.66666675      0.857647955       30.0000000    
   1.83333337      0.529013157       30.0000000    
   2.00000000      0.189191133       30.0000000    
   2.16666675     -0.140295401       30.0000000    
   2.33333349     -0.439944923       30.0000000    
   2.50000000     -0.693338931       30.0000000    
   2.66666675     -0.887950599       30.0000000    
   2.83333349      -1.01565838       30.0000000    
   3.00000000      -1.07295978       30.0000000    
   3.16666675      -1.06088805       30.0000000    
   3.33333349     -0.984656334       30.0000000    
   3.50000000     -0.853068531       30.0000000    
   3.66666675     -0.677749455       30.0000000    
   3.83333349     -0.472251236       30.0000000    
   4.00000000     -0.251098931       30.0000000    
   4.16666698      -2.88388394E-02   30.0000000    
   4.33333349      0.180851519       30.0000000    
   4.50000000      0.365948528       30.0000000    
   4.66666698      0.516708016       30.0000000    
   4.83333349      0.626115561       30.0000000    
   5.00000000      0.690141797       30.0000000    
   5.16666698      0.707794130       30.0000000    
   5.33333349      0.680982709       30.0000000    
   5.50000000      0.614216506       30.0000000    
   5.66666698      0.514159024       30.0000000    
   5.83333349      0.389082074       30.0000000    
   6.00000000      0.248255387       30.0000000    
   6.16666698      0.101314917       30.0000000    
   6.33333349      -4.23505493E-02   30.0000000    
   6.50000000     -0.174158260       30.0000000    
   6.66666698     -0.286804825       30.0000000    
   6.83333349     -0.374630630       30.0000000    
   7.00000000     -0.433860630       30.0000000    
   7.16666698     -0.462713331       30.0000000    
   7.33333349     -0.461381853       30.0000000    
   7.50000000     -0.431894332       30.0000000    
   7.66666698     -0.377871543       30.0000000    
   7.83333349     -0.304202795       30.0000000    
   8.00000000     -0.216664419       30.0000000    
   8.16666698     -0.121509247       30.0000000    
   8.33333397      -2.50528138E-02   30.0000000    
   8.50000000       6.67157024E-02   30.0000000    
   8.66666698      0.148482338       30.0000000    
   8.83333397      0.215887025       30.0000000    
   9.00000000      0.265729338       30.0000000    
   9.16666698      0.296091676       30.0000000    
   9.33333397      0.306371599       30.0000000    
   9.50000000      0.297235042       30.0000000    
   9.66666698      0.270493507       30.0000000    
   9.83333397      0.228919104       30.0000000    
   10.0000000      0.176013783       30.0000000    
